doc_id,message,Category,file_name
3194,01297.911ece8836afba884cf1d352d6749578,0,3194
3195,01298.65b9c164b1fc671b0c050ff3f82e77d2,0,3195
3196,01299.3d97e3706e7d000ee12fb9e2a5947ed5,0,3196
3197,01300.b4d2c4f321c89df3e5f3e7b4bb9326c1,0,3197
3198,01301.83b3e0f947cca0c2e3f5cbaffd2772eb,0,3198
3199,01302.06ac4ee24e3c434afa330b8c0408649b,0,3199
3200,01303.e0dac36f259ebc7b7b4ac81c6923d56e,0,3200
3201,01304.33e179931a138954fe23c556cb2068aa,0,3201
3202,01305.2c525c3b4e9d21a1af3534d1a059cfaf,0,3202
3203,01306.01273f7d32eaabde7b20f220e13eb927,0,3203
3204,01307.4b06bdd9604366d63b4106aa8c715c06,0,3204
3205,01308.18d641ec475649b1a8ea5ba7292b3e05,0,3205
3206,01309.2bec637bc28145370e47c323f994e6eb,0,3206
3207,01310.770eccd33b2cdef430359fe8a771e2de,0,3207
3208,01311.bcbaf39917e22619944a0e18eb7233f7,0,3208
3209,01312.f553517c829fc5778f61f879aa6330df,0,3209
3210,01313.f8778c3339382c5514c9e201847f75ee,0,3210
3211,01314.ba7b992d372c23964b8b4a1de885a095,0,3211
3212,01315.8e0a668ce9b6e62261baccba167f8a67,0,3212
3213,01316.41c15382cdd5ff4fe78ae3484ff1dc6d,0,3213
3214,01317.55468871d6f7618afed9a0b07ee2609e,0,3214
3215,01318.db11c5ecba49aba4fb12fbead712f815,0,3215
3216,01319.683e3c750cb5757c27ee18cf6a2ff905,0,3216
3217,01320.f1760dca874206f2189cd242da670499,0,3217
3218,01321.837b8a696b13b820d154fcb1a0ef6465,0,3218
3219,01322.3fde258b3dda105ed24385384566c2e8,0,3219
3220,01323.596c172d2be2aee1c7b688b043cce5be,0,3220
3221,01324.277cb41dbcbdb083741a66b0c0900cf6,0,3221
3222,01325.a0795ecac90cad480868674cfe180695,0,3222
3223,01326.d8a709dac6b1c32aa355f0556350b4ab,0,3223
3224,01327.1fa998a9866210caed63b142b5b44156,0,3224
3225,01328.d0911b225327299d50bc7c7f2284afdf,0,3225
3226,01329.19b80c37a933da3531c62ce091e7447c,0,3226
3227,01330.765b68f74cf98c8f9cca11999799c206,0,3227
3228,01331.4c2d95f57be99f72685e0baff1d32450,0,3228
3229,01332.04432fe71e50fbd52f3d8811c1704df6,0,3229
3230,01333.fa9c7de34b2a881a69cf649a6a89b15c,0,3230
3231,01334.03de0c9d7098f5546c8b95ba9bba0265,0,3231
3232,01335.7ea8fb1b5cbb5f10d5e59ce2dffbe2d6,0,3232
3233,01336.82adb611b4bea7ae97c57911d3152cee,0,3233
3234,01337.e515b1d01d6d98606d994b1c8901904c,0,3234
3235,01338.d83fecb2046120fc72d0bb23c150ec4f,0,3235
3236,01339.363b1a2eaf356c7b0972c1b81b1db5d5,0,3236
3237,01340.2ad5807dd42687fa1f00f40143e175e4,0,3237
3238,01341.34cf1021232db9d1c782888dcd1e5328,0,3238
3239,01342.ed7748538ffe5695ead0f2135d88d9da,0,3239
3240,01343.bc684655fe9c17545f0eea20d6ebdae4,0,3240
3241,01344.9076ec44d13f2da07adbe956c032f17b,0,3241
3242,01345.ffcc21afc6fa4e97f32f1980c05b33e8,0,3242
3243,01346.cbc6b23ec727627babef10bb4cb37158,0,3243
3244,01347.5dd5701d8031b7142d587456be226816,0,3244
3245,01348.4cfe9c750b06d2062813ea730233e077,0,3245
3246,01349.dfb652931b4c7be5c825220a319e9af5,0,3246
3247,01350.a0f7f7dbe59f334cd83793d518e603c5,0,3247
3248,01351.17df08b43e42781f7e92b91a3ee174b1,0,3248
3249,01352.400cef8d0d007f3d7ba8a0c7a8717fcb,0,3249
3250,01353.cf72da836d8b771bea4110c8f9b5599b,0,3250
3251,01354.8a0699778c705d4f2fbc6f611c11bd05,0,3251
3252,01355.9604b641ed970d50b35f2ec2af848e1f,0,3252
3253,01356.6edc052e900ddd438a25c6fbe4106334,0,3253
3254,01357.cf1f4075b85a439abfc8c0b81bca73ec,0,3254
3255,01358.856ab1787169df5216c2c426392cbfbd,0,3255
3256,01359.6da1f33746a38bed81d2e7badd0e33a5,0,3256
3257,01360.542f5bf8fe1935cc079504c0a0269923,0,3257
3258,01361.bc57ef0754c9fae5ab89cac38f656200,0,3258
3259,01362.0892cc75c110776a0de7d611d8bab241,0,3259
3260,01363.77a99b8d1fa345c7fa3af272f41591e1,0,3260
3261,01364.eaba5be49d5662dd5e3f89a7f430e614,0,3261
3262,01365.6c57c95938ec12a82d900ad529ad95fd,0,3262
3263,01366.f862e5456473e82837fc0a89c6abf5c2,0,3263
3264,01367.9a717ca796511aa95c97274c68525fe6,0,3264
3265,01368.777aeabc5c7bd8e90b3c1cd33438b394,0,3265
3266,01369.164f2b4346151fcef70cd4c71d335ca3,0,3266
3267,01370.2b2624810ea623cb3b83e4181c114964,0,3267
3268,01371.2e4162848b6034ea5ba93431c6d69d36,0,3268
3269,01372.67735089b50706e59ad0573492fc9af2,0,3269
3270,01373.fe9c60e3649ce258e8f5f6c40c9b2ce7,0,3270
3271,01374.5d5d21f3e389c6de699918082d008fac,0,3271
3272,01375.969eb724c2a164f9a010c82fdec8704a,0,3272
3273,01376.d80cb9df41061f317f7a1b8e5c6c4038,0,3273
3274,01377.16cba8696342f88afb336b700c049819,0,3274
3275,01378.b2879080e678334d2473d0e93e89c818,0,3275
3276,01379.fa3f6f5c9a842b4bed1a4578d1f56e37,0,3276
3277,01380.0a97683490023a8f59c230f5057d15bd,0,3277
3278,01381.e8771e2f2786ccd37b1ecdbecd63c881,0,3278
3279,01382.cd81392e9d575f84e9870b00f41e2fcf,0,3279
3280,01383.18c85b7ead9efe35b9a128c42e5170fc,0,3280
3281,01384.e7263302093734244d473fe1f7518497,0,3281
3282,01385.2bd848b0b7319c71ebe0fb9282a0a814,0,3282
3283,01386.4421abca51be5e71c1651102468420e2,0,3283
3284,01387.cd289cbef7f9cb842982e78e49575ca0,0,3284
3285,01388.69b4bb3955f65fc32e46fa6e45c65539,0,3285
3286,01389.59a935b5c0c95126a686378c5cac67dd,0,3286
3287,01390.b29cb5347273b971d876082ebf77242e,0,3287
3288,01391.1b54dd8d1b54c65ecb9fd0e9ecbe55be,0,3288
3289,01392.775dfd40216f19a11446aa0a3d8d1e73,0,3289
3290,01393.7c259c411369b7039505bc91769f09a6,0,3290
3291,01394.cdeefbed999cb93e1643908d2c30f217,0,3291
3292,01395.2b05351de956c6df76680ac3d2c8afc6,0,3292
3293,01396.54a6a27cbd8983e74c7646cb18330f61,0,3293
3294,01397.53c38cd7bcd8f13b0d6b784c9265cec1,0,3294
3295,01398.71acfbb0cfc859e20438e06955e66d27,0,3295
3296,01399.1bc3334a93af5c1919c0520a12965223,0,3296
3297,01400.a654793f35a555abaef51abf76d47d75,0,3297
3298,01401.70777d5f3e75c701de00d7df66e0dcd2,0,3298
3299,01402.602c05e4bdb1f3e4d293f3f9f5a7baad,0,3299
3300,01403.240c78274ebf62c726f214797242b409,0,3300
3301,01404.789355d67d32ceeedce39b891883eed5,0,3301
3302,01405.e574cc5a3baa8e1a715977d29474c6a2,0,3302
3303,01406.73967a202d2dbbc9651d0828f3fea38f,0,3303
3304,01407.5388b24c7941469cb0164922cf67d111,0,3304
3305,01408.3967d7ac324000b3216b1bdadf32ad69,0,3305
3306,01409.6874e3b9aad08eb5081dfcbaa3871ffe,0,3306
3307,01410.ea9902d4f7947bd3105d23f2b9874690,0,3307
3308,01411.f65bc59a6c6b8a80794b04e271148b39,0,3308
3309,01412.c6d74476958fabc3a2a7572079a6ce8c,0,3309
3310,01413.d1561ddcf3ead3a670b4516b3337216c,0,3310
3311,01414.162de78ddf6779f2130568460cbe2924,0,3311
3312,01415.f3a2a0972d0e7c8490bcd79664be7db5,0,3312
3313,01416.dd0b9717ec7e25f4adb5a5aefa204ba1,0,3313
3314,01417.ce7b07a2114218dbac682b599785820d,0,3314
3315,01418.de6a5fe900081a0492fb84f6bfae46a1,0,3315
3316,01419.97da4f8a986b55cbe1f81bb22836ac58,0,3316
3317,01420.4ee4b7db2ca10b3f5ec512d26bf8b3f9,0,3317
3318,01421.e01ad8fa7bcb36e969c838578051d684,0,3318
3319,01422.cbcae309928553721fdf49cdf98541db,0,3319
3320,01423.d12eaa7e292c15107171b0eb39ea40df,0,3320
3321,01424.14cf0162b6bf5274305b7b573a0c3a82,0,3321
3322,01425.c6c34c1234e8b04e01326868202110fd,0,3322
3323,01426.a44cbbf8a894adb293a56a20758ae065,0,3323
3324,01427.7c150370fd480849df4e8ab564d88fe9,0,3324
3325,01428.a040cc94f80fe9db775e898acfe3c3c9,0,3325
3326,01429.6d9cae984e2f92f32d70594f5cc37c87,0,3326
3327,01430.a13c07ca5673aad2384d380041305054,0,3327
3328,01431.007d88c08ff1d098101146a0b68f7665,0,3328
3329,01432.398dffdbd1e29fb5b5af86bc1f939f64,0,3329
3330,01433.4392b7c4884f0f218e74a0b86cc5b8c3,0,3330
3331,01434.91fb1f11e7d4feae12121239c4c19d9c,0,3331
3332,01435.e25d83af5e02f2d2e97880c2e2f17eb2,0,3332
3333,01436.dc449ba377210e77d84647619e49c872,0,3333
3334,01437.a16dc704b4bfe8b170724a4b68389a40,0,3334
3335,01438.3bdd05f78df18d1add2e9a5afd85a6e6,0,3335
3336,01439.6a7c45811ec7605d19d385f32cbee42d,0,3336
3337,01440.cfce91ecdbad4a984e4efb71c5c497df,0,3337
3338,01441.28d32ca53515c4d059474dcf544cfa20,0,3338
3339,01442.a81b9c1ad6e37314caa3068a26ca203e,0,3339
3340,01443.fbf45616f74c213bc92c655133eeee73,0,3340
3341,01444.e1ba7ba95203d116703a10056396a037,0,3341
3342,01445.943b6ecc93ff03231306c4e9efeadc01,0,3342
3343,01446.2bc1d074ad6e9bc83adf861ccbf0c498,0,3343
3344,01447.98e4b20ceb192594e992f7db9f8dfc53,0,3344
3345,01448.335343826f0aef0c176f3aebe3c1806a,0,3345
3346,01449.36c83d8ef96bc2bf4f6606ab8e62a4a5,0,3346
3347,01450.b1d4f6eb3023d388319422cec20d1b0d,0,3347
3348,01451.b5a50ca35f50e38d37a2eba47399f57d,0,3348
3349,01452.05464b6ef101be1f2f10809d1577d630,0,3349
3350,01453.457f368091551f4307961511ce0ead34,0,3350
3351,01454.9d6b2206cc67fc7bdce65109a7bf1b5f,0,3351
3352,01455.6f59785ae19e2d0c92f0f18764e5e8a6,0,3352
3353,01456.5f475d17a5f72ce4067c8727d2db160a,0,3353
3354,01457.7702aebfdeac35ac42bd6214f0292a18,0,3354
3355,01458.faf90fabe2c118e46dd6a60139a7317f,0,3355
3356,01459.47dae1d7997a3d599a8e8f92e53485f4,0,3356
3357,01460.09c189854f1d2107aa2ca1a9f3d3e167,0,3357
3358,01461.df42ad590ab7cb5ccde90f0cc1ef3dda,0,3358
3359,01462.0c2d54d028173cebcb091842144d268a,0,3359
3360,01463.28034eb6874b95b8cd4f681cedd0069f,0,3360
3361,01464.e3de6d443aab79ba36f75b7e737c7888,0,3361
3362,01465.b1fa1feb0603eff01231fa4a5a74cf37,0,3362
3363,01466.cf50ec729ec45590dfbb6eb9c4f33175,0,3363
3364,01467.3c3e579305d1975c1792ab734c99cdda,0,3364
3365,01468.a68ebe03295c662d692e89930e88d07e,0,3365
3366,01469.c15d5afb7a49819feadf6c4f3f40c224,0,3366
3367,01470.7c7fe4fbf02ec4ec0361bac300830e9d,0,3367
3368,01471.df4b4b9ea2810aa90193462b95cfc05b,0,3368
3369,01472.b946f70fda01dbc20c92e78c1afeea17,0,3369
3370,01473.1b15dc3174af070411cb9f2bd16add15,0,3370
3371,01474.87ab36335ec20ae5f4f60955a1c07c5f,0,3371
3372,01475.031c58f71a4943490cc3b5aeb13b795c,0,3372
3373,01476.63631b2e613c4c2cafa59a581e2f620b,0,3373
3374,01477.705f3f5f15f10c4ed2f2cf802e1a5bf1,0,3374
3375,01478.6539703e21dfb4f52faa4db689dbc6d5,0,3375
3376,01479.c8a6082ee6a9e21154786f69c71b95bd,0,3376
3377,01480.1d6e92e72f85630b288a712075387058,0,3377
3378,01481.cf3798a158a9f359fd048b6a2895a878,0,3378
3379,01482.a3576ddec34b0481a9a671c1f3c141c3,0,3379
3380,01483.25278a257e2a09ef840351510809e000,0,3380
3381,01484.135f04f6f10d59dbc5c67c4841f4d33f,0,3381
3382,01485.4efa6516427c6184adbb4f559ee84055,0,3382
3383,01486.d055246ae702f2eaac34a5ce2719c87e,0,3383
3384,01487.7bfc394e400ea1925c895925dfeb6b6a,0,3384
3385,01488.e5500a90fb3169185bfcf41ef381bd7d,0,3385
3386,01489.408e736d2c2fb22b64f9b588c788dad1,0,3386
3387,01490.859db59aa3abbf8c92e1766d1aa147b5,0,3387
3388,01491.870d988a32a3c80dd577625de0f2b708,0,3388
3389,01492.d8e254a173dfdaf36911e9e76ed3e518,0,3389
3390,01493.54825a42c8197a8f7045cf4eca7f3ec3,0,3390
3391,01494.546fc9949239936419fc8decce22bd7e,0,3391
3392,01495.4e9c81cc55d6f717163921629055bc6a,0,3392
3393,01496.eb636682660e89dc6411f4587d18bdc8,0,3393
3394,01497.7bd463ca8ed96d9d4e12ed6a3958008c,0,3394
3395,01498.e0d9701d1bf2798b86efb602a44d072b,0,3395
3396,01499.a60b4403c9b03c1812b8aaa7d3e666df,0,3396
3397,01500.e0ad2000e488cfcfb840cb50a9383c01,0,3397
3398,01501.78f2f952275ec4ddeb969cf596d3ac66,0,3398
3399,01502.e49f253ddfc6fb63d759ad198890404f,0,3399
3400,01503.5e13994a5676296ed31b14e83367031c,0,3400
3401,01504.3a306a038f96c31abe2440db7f7c6806,0,3401
3402,01505.736da2d34e20948b7287da130be6e7da,0,3402
3403,01506.4bbed296f60b0c14d64999d64081fe40,0,3403
3404,01507.e06cf7fcfb3a512f43c827529c19a9e6,0,3404
3405,01508.8e4d2554f8964f6b4d78170884abd0d3,0,3405
3406,01509.e13d579ab7ecc89514b343c16ea37ecc,0,3406
3407,01510.08454da046a34bf7a209a3f3957066fa,0,3407
3408,01511.61654b90f93541b604ca624bca8ffc8e,0,3408
3409,01512.9a1a7937d7a0691e79d806bdfbda28a3,0,3409
3410,01513.80c5fbd984e4ff243d1deeae20ca78b8,0,3410
3411,01514.5038367be8c46c0ade062ddd7e03422d,0,3411
3412,01515.8eef4db7541adb66e4da229a41666635,0,3412
3413,01516.c4f43cc7b838c86bae2005e25850f08b,0,3413
3414,01517.254d90491f1660ec23989b4bfc90d2ec,0,3414
3415,01518.cc9c410a551f14cd20f150b73d226353,0,3415
3416,01519.9b05511d9273ddffdbc1f45dd43fd9ee,0,3416
3417,01520.2a29e50286ea0bc939e9fb4c9cc13a50,0,3417
3418,01521.ab51de7c30aa23d361c81b99cfb55d3a,0,3418
3419,01522.399f9b55d65180631a94a13de6048244,0,3419
3420,01523.bdb6a45d09498aa3d8328161459adb26,0,3420
3421,01524.59942583cc58fa95ab7d333121598c2c,0,3421
3422,01525.fb1d9c8b16b705c53e4cbaf0c1658767,0,3422
3423,01526.c30529e56e1407674dfcb3f7080ec91b,0,3423
3424,01527.81281cede1b20e6bbfd9f53ee846f815,0,3424
3425,01528.09b67e7e14a95859ee6353702058323c,0,3425
3426,01529.a34b955e2414056d9d41b48c95f7f15e,0,3426
3427,01530.a942433d8d15aa78b6dbee89bf0f09d8,0,3427
3428,01531.b1009af0f58d3f0002fbcb3d95f6c1f1,0,3428
3429,01532.9baef6f6223b67dc9a0354edabd518d7,0,3429
3430,01533.9043f31a8168ff0742a99269f4628d2a,0,3430
3431,01534.0af697b73ae39808dd4035294018be4d,0,3431
3432,01535.5820cd5a31671e561c20802d2e005914,0,3432
3433,01536.9182389be6cb243f644c8cb962a5679e,0,3433
3434,01537.ded3233d7649ef141c30e4cc1349f790,0,3434
3435,01538.5360a2f683734ab1db6aed00cb329fcb,0,3435
3436,01539.1c647c2f17378d671f0b94c25767f708,0,3436
3437,01540.a88bbd554b661bc22b47ebbd2763e88d,0,3437
3438,01541.88870557aa0c4375f11749cf5cbc6c05,0,3438
3439,01542.ed72bf2cd81ccd4c076533fb0af004e5,0,3439
3440,01543.044ee0da6eaa44adbadc131be0bcb2d2,0,3440
3441,01544.62616d90c7904be02b84255b8dd94006,0,3441
3442,01545.0ead90c2ca16ba3631a48c1fff4fa3ef,0,3442
3443,01546.600ca62f96dca0db15aa9ebbb19426a8,0,3443
3444,01547.637d2970bb87c9f4090d809bfa16fe9a,0,3444
3445,01548.e180f41d2fba17905a020043c78febc9,0,3445
3446,01549.a465f982502ac6d7c10118f1939f6974,0,3446
3447,01550.a036d340bdcf122c8eca891557d50b51,0,3447
3448,01551.f08fe347237aafcc3c8cff08a9cf94c3,0,3448
3449,01552.340f1924ed7f83b0db34841845465f7d,0,3449
3450,01553.da9908f7cf34f302bb78a9986f901ac5,0,3450
3451,01554.0aed12846b3981a2a13adf793083e4f0,0,3451
3452,01555.14d3d514cf6188c29a13e0d2cdb90a8c,0,3452
3453,01556.126fd032d9f624e282a711df96f64cc6,0,3453
3454,01557.25496d0c7fc8acbf284debadd4f1dc07,0,3454
3455,01558.72508aead37c2c8073e32f9e33e62532,0,3455
3456,01559.8648558d73a0837e970b7720184fdffe,0,3456
3457,01560.62422bb7104da6017e5568907fd41fb7,0,3457
3458,01561.4d9ed1a0103b1a90cfd91921b9014124,0,3458
3459,01562.c9d27ce4f88c44947e1480991162b11c,0,3459
3460,01563.15052ebc391295c9d722e9b7f9e01f6e,0,3460
3461,01564.a9ec7dadba295233cc729b3f7410e983,0,3461
3462,01565.c10c0b0e0c9903345e28f9c17fc84400,0,3462
3463,01566.d3880fbc5242d59335e33c7485ac692e,0,3463
3464,01567.451fa9142ae23a1c09dbbc87a09c557d,0,3464
3465,01568.ef4cc7ced238f479403332ec27f3e562,0,3465
3466,01569.f7c58b134199bd4d821ca41598e7d79c,0,3466
3467,01570.8328542217bef2e4eb7ee644609efdbb,0,3467
3468,01571.a12d989267cd61ed856ebc41cc9075bc,0,3468
3469,01572.75046f3a9b60454aa0432ddfe764154d,0,3469
3470,01573.5f924ad49f0980813de1a9d02dc958d1,0,3470
3471,01574.5c7050ec28a486ed83aac7d6ee562038,0,3471
3472,01575.9eec6737661d3d57e8b3ca91200d7ef7,0,3472
3473,01576.6b733eba3bd6a287e0ef2a99b9afbd68,0,3473
3474,01577.481ae48bcd887cf4af60219de12f42a1,0,3474
3475,01578.c6f29a4932ca0d892e409d8233619022,0,3475
3476,01579.434bedd57f027223f76db3d11f4d960e,0,3476
3477,01580.18d5a4c41d28019ab90c111133a07d6a,0,3477
3478,01581.83fd47e65808dbeddb6340cfcf40b44f,0,3478
3479,01582.251d2e9ec5028a548d6ddfa3dffe86c2,0,3479
3480,01583.588f335629805c17aaa6b880c2f586c7,0,3480
3481,01584.c2bc0fb5826431ed3df58a0fc968c068,0,3481
3482,01585.b819696d5221a8f929902b77a2fc966b,0,3482
3483,01586.9f27ed39ecac8ed15e18dc166e930005,0,3483
3484,01587.574845236697b5ca4b2133ec681b224a,0,3484
3485,01588.f0623dc7b744dd2ba0417f8f0a98662f,0,3485
3486,01589.be65e620bca0f1734cd13c71aea78d4c,0,3486
3487,01590.8403446e474e3cc1f6acfa87058463a1,0,3487
3488,01591.7504f83163aa1c627354192d452a43e3,0,3488
3489,01592.2b5d8fc350354b303b6baf2d27f531df,0,3489
3490,01593.72453c2f0f6643b4e5f7da773a850b9d,0,3490
3491,01594.9e0ea187c7d58d78b9c2a00ecbb57e70,0,3491
3492,01595.2dda182ee17cdc04e14dd985a9845330,0,3492
3493,01596.fa947ffc2560132f53cc7c0bbf39b584,0,3493
3494,01597.03954d8ac44189d40142445ac632f6cf,0,3494
3495,01598.3e6e25959eae3d358e21d7144f61c42b,0,3495
3496,01599.30e5cb62246ea4c06dbe1f8024ef9ffc,0,3496
3497,01600.2a010487f947580f4281abdb3afe5750,0,3497
3498,01601.e5488e0e0b9bde9c22e601b1450b63b1,0,3498
3499,01602.2fd825dddd8dd74f7f82b2d93aeafc8e,0,3499
3500,01603.d3522fb154c0d7e5fcaf91d7720c3ea5,0,3500
3501,01604.6034486f13e8427d9e70ad088092d856,0,3501
3502,01605.41b0a44d660334296aa720bb40b1c405,0,3502
3503,01606.cf1844a356849ed8cdafb12185afd52f,0,3503
3504,01607.85bc88e7dae2efaa4f87e070272008b4,0,3504
3505,01608.17c1ea3c65f8c32d5762fb045daafcf2,0,3505
3506,01609.9e95ea932d2a0d804e7f53bb8d551fa4,0,3506
3507,01610.b932de9054af897c91eb2296e8be689c,0,3507
3508,01611.f2803c52f689e2139f8ebb09ed5a8d91,0,3508
3509,01612.cdcef456e3de75e0c6478cee11565c41,0,3509
3510,01613.120a60ca54dbc3331f12609c19388fc4,0,3510
3511,01614.005f290e71d13de44d3503c640dfe57c,0,3511
3512,01615.63a41aa663eeaf93728e7b1ab572ce91,0,3512
3513,01616.f02bab7494befc6a9f31a8b12523beab,0,3513
3514,01617.dabfe28cb18f031b5c9335955ba0c164,0,3514
3515,01618.c12a22faa8de12e5dacd4d988a0b50a7,0,3515
3516,01619.e65e0291e555b111a9acd8b2267a0e1f,0,3516
3517,01620.444bae1904c633c8de3f890cf9e5a5b3,0,3517
3518,01621.877e68b6e88c06b95504693c90cef86a,0,3518
3519,01622.91f94fb37ab624a4b3f0b26fbc428c25,0,3519
3520,01623.e4e8861a3bb3e57547fddbaba4b76f3f,0,3520
3521,01624.594e8b3d4bb51222991dde7f1db2e5a4,0,3521
3522,01625.a7d55f4ad9a62d11bf4e0e5894963f70,0,3522
3523,01626.daf72a49b735dc3319a809ec520f2283,0,3523
3524,01627.99a91446ce39d668286e93f7703dba3a,0,3524
3525,01628.ec313c39ed14b11c19c8621f679fe2cd,0,3525
3526,01629.0ff6ccf08604c57e81a797521f9c0e6d,0,3526
3527,01630.2ce9002966c4aabfcd51c0ed8182b513,0,3527
3528,01631.2cba1b5addc12959348f0318a6cd9bee,0,3528
3529,01632.60dcbeefdff4ef0a1a8fb4625240507c,0,3529
3530,01633.3eb28763a8b55952e8050cbade5daa49,0,3530
3531,01634.124f7f456644842860afd1522cd88b55,0,3531
3532,01635.7ee140ca2744c34a2ed33de3ceecb016,0,3532
3533,01636.07c82f37d072bce96820af0bbef80eff,0,3533
3534,01637.cd9dec755fc9e6d819137b8e0111e031,0,3534
3535,01638.1025c8d81a3ce398f65fb401537214fb,0,3535
3536,01639.9ebb5f33ccd9bcfb089d758b7523f0c5,0,3536
3537,01640.75e754f7e80ce9c9e26898513069d35f,0,3537
3538,01641.af4f10c1dad2aea2637aa8cd093adc34,0,3538
3539,01642.6e47b00b04a6f2cb1cf9c5c86031132d,0,3539
3540,01643.e3c2e047714a395c583f80730acd3762,0,3540
3541,01644.77c7add87dfb454c2bcc8ce9f60482bd,0,3541
3542,01645.f61b77d47c074402d1ee5976e9a4fd7d,0,3542
3543,01646.6943600e0de67c472ee13c9f14345e0f,0,3543
3544,01647.c5afcba50538a5f49d6e261f6bcfed40,0,3544
3545,01648.7758ab9d9eb224bcb73e0e8e803e92c9,0,3545
3546,01649.5bcdd9205f59d95e025a2896a38ee2bb,0,3546
3547,01650.f51bd31e8f0e63be278c22d7a4d2bf10,0,3547
3548,01651.7cafcb2d9dcaadd665afabc65c267f36,0,3548
3549,01652.864cc509960bb627696e65943038856e,0,3549
3550,01653.b13797de35037c4f26356e89ba3f9fb1,0,3550
3551,01654.ade7f371dd3f7c4393baf201b803755a,0,3551
3552,01655.c3fc45d31d7f105f7baa0d7617f71402,0,3552
3553,01656.705cfa5ceb056324fe8fef48d12754db,0,3553
3554,01657.a57fd76dcafe47299543685aa2387d32,0,3554
3555,01658.eeb706ce24cbbf2cd21648a4781a1464,0,3555
3556,01659.1d4646886358156accce640171c77c1d,0,3556
3557,01660.2ac623f4f429bbe90824fa535e73b558,0,3557
3558,01661.1393ea887720c777d1429b07fce98ab4,0,3558
3559,01662.4257318f87e53aa246882d00e42c67d5,0,3559
3560,01663.16e55768065036480deaa72ebb3bd8d5,0,3560
3561,01664.f726e854a4f84a55fa0961e65c372e8d,0,3561
3562,01665.e849ebd7ee95f02a6f4d937acb7575e2,0,3562
3563,01666.531649d2c834408569b5aba7d5b2b9fb,0,3563
3564,01667.4aac42588f98c49a6d4c39c4e65d3387,0,3564
3565,01668.8880ac0caa45450bea484d7e9cafdece,0,3565
3566,01669.d4ebf95243e3b22d80ea63a1f2be06cc,0,3566
3567,01670.2f86bbeac16f343c0c9e8d9d363cabb2,0,3567
3568,01671.572d5d58699f0b03e959bbdc6ee14e83,0,3568
3569,01672.dd744a40e87e0715cd0153fef3a63a99,0,3569
3570,01673.6a0570ff6d45b717e0b6352d8fbf7ad4,0,3570
3571,01674.6bb054bf786bfbfeacc78dd1918ffbfa,0,3571
3572,01675.5e3a4fdad399e2557d6921d7e938faef,0,3572
3573,01676.b1039d148dbb347b468973dc6bfe0319,0,3573
3574,01677.35908078146d2d19fccf8b786aa83cf7,0,3574
3575,01678.8f5053b1fda58d8224b0fb4827413912,0,3575
3576,01679.e027f2af78c05f8498f09d7979cd127d,0,3576
3577,01680.3c26c587b4fe3b681981c38f90593e02,0,3577
3578,01681.0e74974631f665395f5e6b01148b4bee,0,3578
3579,01682.aabc3014dc8e7bbf3748d1e1b2afbf56,0,3579
3580,01683.59383d91430d9cb58e7d0aa4e25b1320,0,3580
3581,01684.94ca5ccaec9be05c252bf32961a86a3d,0,3581
3582,01685.26beacaa0fa03cb6199c57b8a99a2852,0,3582
3583,01686.146b27f3890e3350b0e596b42e18a985,0,3583
3584,01687.305d7c2b4c83864ca868937855ad1b27,0,3584
3585,01688.77ff25da8e59d16dfba5c708a0cf3b69,0,3585
3586,01689.f3dfa7db118b7738bcdaa1cd81a0f1e2,0,3586
3587,01690.c20b0ff2930d9b36d7aa70e54939d12c,0,3587
3588,01691.6057cf5e982869286b4742cee5639a4b,0,3588
3589,01692.3349a6670b58d2a39307e87ae0012294,0,3589
3590,01693.5f6c04f93ace9da3b5f9e0906ba608c2,0,3590
3591,01694.5bae1500a6c23344cde8b81dd95a2dd7,0,3591
3592,01695.5914721a121b85cfdc0e39bf4b4e8970,0,3592
3593,01696.70dc9da58ada190c2c66f34986636594,0,3593
3594,01697.75f57c5146462b574d13349e5c0c4bcc,0,3594
3595,01698.906dd11cca6bee22c6843afb597c87a3,0,3595
3596,01699.235f7aea351e2aa201447c134468f723,0,3596
3597,01700.03a577fc11e0a5121098e0dc83c97d6c,0,3597
3598,01701.a28b76746a64d3d352375a462f4f8404,0,3598
3599,01702.3a7add5306fcbf4ac7eb42c57c125e85,0,3599
3600,01703.db99848ddb40f4d5a0694557363c7250,0,3600
3601,01704.7f2b82a41322fa94c43a0dbb75472ff4,0,3601
3602,01705.54f25b5c3ce8b81c56da0ef6693c5ffb,0,3602
3603,01706.582f22e10f4f792eb0efe0499d37db30,0,3603
3604,01707.46172a3da4e739c7b65a3b3aa3869e9d,0,3604
3605,01708.49621617c6fee0551ce210e30094898a,0,3605
3606,01709.f25ce16131a4a1e9b4eb4e04f748509a,0,3606
3607,01710.c86ae674674567c5779cfb7a30385e45,0,3607
3608,01711.95d3ab2beeba9b96666d25c09de2143f,0,3608
3609,01712.c20d5899b4b27415389a10cd4f400019,0,3609
3610,01713.7e6c3f51ab4a45f60fbb0968d56f512c,0,3610
3611,01714.822fd92abf93a33969943a291d819fdf,0,3611
3612,01715.30f57f8851044a464064eec4c938963d,0,3612
3613,01716.8e1547062c811ff9b62183ad65bf4ed6,0,3613
3614,01717.7b6864b6307973a30ec24e69fc4a466a,0,3614
3615,01718.049911b67a0ff546e80e2acc6bcbe6ff,0,3615
3616,01719.a401ddc61fc3d89fbaee70ea107a9956,0,3616
